Date,AAL.L,ABB.ST,ADM.L,ADS.DE,AIR.PA,ALC.SW,ALV.DE,ASML.AS,ASSA-B.ST,AUTO.L,AZN.L,BA.L,BAER.SW,BARC.L,BDEV.L,BMW.DE,BNP.PA,BP.L,BT-A.L,COLOPLAST-B.CO,CPG.L,CS.PA,CSGN.SW,DANSKE.CO,DGE.L,DPLM.L,DTE.DE,ENEL.MI,ENI.MI,EQT.ST,ERICB.ST,EXPN.L,EXW1.DE,FLTR.L,GIVN.SW,GSK.L,HLMA.L,HSBA.L,IFX.DE,III.L,IMB.L,INVE-B.ST,ISP.MI,JD.L,KGF.L,LGEN.L,LLOY.L,LONN.SW,LSEG.L,MAERSK-B.CO,MBG.DE,MC.PA,MGGT.L,MKS.L,NDA-SE.ST,NESN.SW,NOVN.SW,NWG.L,NXT.L,OCDO.L,OR.PA,ORSTED.CO,PGHN.SW,PRU.L,REL.L,RIO.L,RKT.L,RMS.PA,ROG.SW,RR.L,SAN.PA,SAP.DE,SBRY.L,SDR.L,SGSN.SW,SHEL.L,SIE.DE,SIKA.SW,SMDS.L,STAN.L,SWED-A.ST,TSCO.L,TTE.PA,UBS.SW,UCG.MI,ULVR.L,VOD.L,VOLV-B.ST,VOW3.DE,WEIR.L,ZURN.SW
2024-07-30,2232.83984375,584.8924560546875,2734.451904296875,234.43927001953125,130.643310546875,82.62999725341797,251.0695343017578,795.012451171875,314.35028076171875,810.9798583984375,12197.404296875,1281.6357421875,45.31187057495117,233.93150329589844,,82.31765747070312,58.37066650390625,451.19696044921875,141.1104278564453,,2367.2392578125,31.02962875366211,,179.60015869140625,2416.5458984375,4365.0576171875,22.668846130371094,6.071548938751221,13.02306079864502,334.1640319824219,,3631.36767578125,47.053951263427734,14995.0,4056.016845703125,1541.402587890625,2585.732421875,676.1514282226562,31.07480239868164,3071.083984375,2158.79345703125,294.83868408203125,3.3910739421844482,129.4813690185547,274.9554443359375,230.94430541992188,59.66057205200195,574.7791748046875,9466.384765625,9790.2646484375,56.721519470214844,631.2063598632812,,331.2571716308594,124.66952514648438,85.6057357788086,92.2724838256836,366.2953186035156,9029.2734375,406.5,385.3177795410156,402.6000061035156,1127.95751953125,681.8856811523438,3687.215576171875,4929.474609375,4320.7431640625,2002.2398681640625,268.1531677246094,444.644775390625,91.36579895019531,190.29998779296875,277.3377990722656,391.0059814453125,88.7750473022461,2764.5771484375,161.22024536132812,257.4887390136719,,769.4198608398438,189.6756134033203,331.54058837890625,56.229434967041016,,35.534019470214844,5059.7861328125,73.08625793457031,255.80335998535156,97.61579895019531,1999.4892578125,460.0329895019531
2024-07-31,2304.424072265625,593.068603515625,2751.436279296875,229.1876678466797,136.883056640625,83.08838653564453,250.0150146484375,839.218017578125,317.27081298828125,815.378662109375,12363.33984375,1296.631591796875,45.510772705078125,233.68162536621094,,81.42578887939453,57.66193389892578,458.38983154296875,140.7108154296875,,2395.230712890625,30.83979034423828,,178.33238220214844,2417.545166015625,4447.0400390625,22.744125366210938,6.038580417633057,13.163609504699707,340.04547119140625,,3671.3603515625,47.38911819458008,15375.0,4116.2265625,1510.9244384765625,2661.724365234375,703.2216186523438,31.51732063293457,3127.0673828125,2141.81103515625,297.2357177734375,3.3491039276123047,131.5811004638672,276.15478515625,231.44374084472656,59.540653228759766,583.3194580078125,9468.384765625,10108.646484375,56.28894805908203,631.786865234375,,328.2575988769531,123.9782943725586,86.04978942871094,92.36617279052734,367.6937561035156,9069.2529296875,405.6000061035156,393.5191650390625,410.3999938964844,1140.474365234375,698.8778076171875,3672.21875,5019.86474609375,4347.80029296875,1997.30322265625,268.4349365234375,449.5441589355469,91.3083267211914,193.2731170654297,275.139892578125,392.4045715332031,89.2020263671875,2838.026123046875,162.10047912597656,255.28797912597656,,766.6220092773438,189.6756134033203,331.440673828125,56.591739654541016,,35.17720031738281,5104.67529296875,72.38677215576172,255.9906768798828,96.81835174560547,2031.4810791015625,458.9881286621094
2024-08-01,2275.986328125,573.3262939453125,2725.460205078125,223.4406280517578,130.97584533691406,,243.40036010742188,818.891357421875,305.58856201171875,810.5799560546875,12507.2861328125,1284.6348876953125,,222.78717041015625,,78.93993377685547,55.84466552734375,453.4447326660156,138.46304321289062,,2384.234130859375,30.194326400756836,,174.36004638671875,2398.556884765625,4379.0546875,22.546512603759766,5.968982696533203,12.942999839782715,332.69366455078125,,3578.376708984375,46.2878303527832,15255.0,,1524.9144287109375,2603.73046875,657.7719116210938,30.583110809326172,3091.078369140625,2155.79638671875,291.5610656738281,3.217836618423462,132.4309539794922,281.25213623046875,225.65016174316406,56.13289260864258,,9850.3203125,9905.236328125,54.69673538208008,621.1442260742188,,331.1572265625,120.86772918701172,,,338.02655029296875,9824.8564453125,401.8999938964844,380.9469909667969,410.79998779296875,,666.892578125,3589.414306640625,4997.89111328125,4265.36962890625,1984.4683837890625,,481.0402526855469,91.02098083496094,189.7449951171875,275.5395202636719,354.2430419921875,,2823.036376953125,157.43130493164062,,,720.8565673828125,184.5177764892578,329.9413757324219,56.07545852661133,,33.170650482177734,5111.08837890625,72.06700897216797,249.43402099609375,93.04694366455078,1979.4942626953125,
2024-08-02,2199.989013671875,546.2053833007812,2694.489013671875,216.70272827148438,129.000244140625,78.80342864990234,240.90789794921875,727.3223266601562,293.71160888671875,791.3851318359375,12605.25,1281.6357421875,44.260528564453125,208.99415588378906,,77.85830688476562,54.20912170410156,444.3538513183594,138.0634307861328,,2360.241455078125,30.62146759033203,,168.48606872558594,2378.568603515625,4073.120361328125,22.69707679748535,5.939677715301514,12.645888328552246,307.2073974609375,,3491.391845703125,45.18654251098633,14515.0,4011.0986328125,1561.388427734375,2526.738525390625,635.5963134765625,29.03920555114746,2913.13134765625,2139.813232421875,275.9067687988281,3.0758535861968994,123.73220825195312,268.558837890625,219.75668334960938,55.31329345703125,554.5208740234375,9738.33984375,9582.431640625,53.65673065185547,610.0177612304688,,317.0590515136719,116.9671630859375,86.30077362060547,90.52034759521484,325.2406921386719,9471.041015625,393.70001220703125,374.26800537109375,424.5,1064.41064453125,645.1026611328125,3566.41796875,4943.45751953125,4319.4931640625,1935.59716796875,264.0205383300781,463.8423767089844,92.09373474121094,184.4924774169922,273.5414123535156,344.6526794433594,86.58444213867188,2775.070068359375,150.98251342773438,237.68190002441406,,688.4808959960938,178.8607940673828,326.54302978515625,55.37802505493164,,31.51165199279785,5179.49267578125,72.2069091796875,243.06471252441406,90.87040710449219,1908.5125732421875,442.9349365234375
2024-08-05,2151.449462890625,539.0263671875,2615.562744140625,212.93743896484375,127.63102722167969,76.55133056640625,235.3477325439453,736.1043090820312,290.5963134765625,789.3856811523438,12453.3076171875,1268.1395263671875,43.711181640625,206.09561157226562,,75.73300170898438,53.2459716796875,430.56768798828125,133.51792907714844,,2327.252197265625,29.805150985717773,,164.42921447753906,2357.581298828125,4031.129638671875,22.386545181274414,5.766597270965576,12.395034790039062,294.07220458984375,,3393.408935546875,44.497032165527344,14210.0,3905.01513671875,1545.8994140625,2473.744140625,625.1079711914062,29.42763900756836,2891.137939453125,2102.850341796875,267.1012268066406,3.0459389686584473,119.98274230957031,267.5593566894531,214.76222229003906,54.533668518066406,541.8097534179688,9586.365234375,9520.5234375,52.38663864135742,604.0192260742188,,310.7598571777344,115.6834487915039,84.25426483154297,87.55953216552734,322.0442199707031,9283.140625,386.5,378.0986328125,408.29998779296875,1039.376953125,637.30615234375,3466.434326171875,4930.47412109375,4314.28955078125,1928.1923828125,253.59494018554688,443.7448425292969,90.27388763427734,179.5967254638672,265.3491516113281,335.26220703125,84.28245544433594,2691.6279296875,148.4374237060547,232.13218688964844,,686.2825927734375,171.29039001464844,320.9457092285156,53.892581939697266,,30.7099552154541,5080.09228515625,69.34901428222656,235.85238647460938,88.09345245361328,1879.519775390625,431.2512512207031
2024-08-06,2150.468994140625,536.0350952148438,2624.554443359375,211.25296020507812,130.1151885986328,77.1691665649414,234.48497009277344,769.751953125,288.5519104003906,787.986083984375,12403.3271484375,1270.6390380859375,43.48386001586914,208.0946044921875,,75.46733856201172,52.54632568359375,430.2679748535156,134.06736755371094,,2335.24951171875,29.7197208404541,,163.54177856445312,2366.576171875,3999.136474609375,22.339492797851562,5.767512798309326,12.384360313415527,299.0714111328125,,3404.406982421875,44.53054428100586,14280.0,3889.723876953125,1520.4176025390625,2458.74560546875,627.3055419921875,29.240798950195312,2953.119140625,2097.855712890625,271.16156005859375,3.002183198928833,123.38225555419922,268.05908203125,216.46034240722656,55.13337707519531,543.00146484375,9514.376953125,9374.59765625,52.07372283935547,601.6972045898438,,313.0595703125,114.25159454345703,84.48594665527344,87.40962219238281,322.6435546875,9355.103515625,381.3999938964844,378.3932800292969,403.0,1039.376953125,628.51025390625,3449.436767578125,4907.0029296875,4305.96240234375,1935.103515625,250.30760192871094,468.4418029785156,89.43101501464844,183.73927307128906,265.9486083984375,336.6607360839844,82.81586456298828,2706.617431640625,147.3466796875,229.83572387695312,,686.482421875,168.29551696777344,320.0461120605469,53.64802551269531,,30.214111328125,5121.77587890625,70.38825225830078,234.3537139892578,87.32415771484375,1867.5228271484375,430.01641845703125
2024-08-07,2158.31396484375,542.41650390625,2671.510498046875,214.7209930419922,132.9905548095703,79.72021484375,238.8947296142578,785.4410400390625,293.32220458984375,789.185791015625,12685.2197265625,1292.6326904296875,44.55414581298828,214.64129638671875,,76.28330993652344,54.02739715576172,436.8114318847656,135.7657012939453,,2339.248291015625,30.40315055847168,,166.88021850585938,2404.552978515625,4101.1142578125,22.508874893188477,5.888394832611084,12.645888328552246,308.6777648925781,,3487.392578125,45.459468841552734,14345.0,3956.62353515625,1533.9078369140625,2512.739990234375,639.8917236328125,29.865243911743164,2984.110107421875,2123.828857421875,278.01031494140625,3.0852298736572266,125.931884765625,270.3578796386719,219.2572479248047,56.97248840332031,557.897216796875,9686.34765625,9162.34375,53.233367919921875,610.8885498046875,,320.4585876464844,115.8315658569336,86.1849365234375,90.64215850830078,334.23077392578125,9471.041015625,390.70001220703125,384.0409240722656,415.0,1074.0389404296875,643.5033569335938,3511.427001953125,4916.990234375,4395.47509765625,1976.570068359375,257.5397644042969,479.64044189453125,91.23170471191406,186.29615783691406,271.1436767578125,342.6546936035156,85.52627563476562,2768.57421875,149.20286560058594,237.68190002441406,,705.66796875,172.455078125,329.1417541503906,55.17876052856445,,31.659942626953125,5178.42333984375,73.14620971679688,238.0067138671875,88.46871948242188,1906.5130615234375,441.7950744628906
2024-08-08,2178.906494140625,548.1995849609375,2659.521728515625,213.53195190429688,131.5039825439453,79.40132904052734,243.40036010742188,783.7635498046875,295.561279296875,794.1844482421875,12624.015625,1284.1351318359375,44.364715576171875,213.89166259765625,,75.73300170898438,53.991050720214844,430.8770751953125,130.37567138671875,,2343.247314453125,30.507564544677734,,166.9224853515625,2402.55419921875,4087.117431640625,22.932327270507812,5.886563301086426,12.692146301269531,306.521240234375,,3488.392578125,45.44510269165039,14660.0,3959.490478515625,1558.89013671875,2505.74072265625,638.8927612304688,29.81607437133789,2986.109375,2126.826171875,277.2764892578125,3.074960470199585,122.5823745727539,267.9591369628906,220.05636596679688,57.052452087402344,554.322265625,9752.3369140625,9233.0947265625,53.417442321777344,612.726806640625,,316.75909423828125,117.46090698242188,86.04978942871094,90.05186462402344,328.0964050292969,9489.0322265625,397.79998779296875,379.1299133300781,414.0,1074.5203857421875,633.9077758789062,3496.42919921875,4924.48095703125,4377.78076171875,1977.557373046875,258.8547058105469,476.74078369140625,91.59566497802734,186.59347534179688,267.94671630859375,338.05938720703125,85.39632415771484,2773.071044921875,152.322021484375,236.3423309326172,,700.5612182617188,172.7046356201172,328.8418884277344,55.16970443725586,,31.678478240966797,5110.4296875,73.58589935302734,240.16104125976562,88.43119049072266,1903.513671875,436.2856750488281
2024-08-09,2182.828857421875,548.7979125976562,2672.509765625,212.6401824951172,131.4061737060547,80.17860412597656,245.31765747070312,773.6002197265625,297.4109802246094,791.1852416992188,12695.9931640625,1277.1370849609375,44.77199172973633,218.1395263671875,,75.61914825439453,53.836585998535156,433.3749084472656,130.42562866210938,,2332.250732421875,30.944198608398438,,167.4718475341797,2425.041015625,4123.109375,23.15816879272461,5.869163990020752,12.722389221191406,310.7362976074219,,3482.3935546875,45.52171325683594,14875.0,3998.67431640625,1564.38623046875,2525.738525390625,641.7894897460938,29.663652420043945,3010.102294921875,2123.828857421875,278.98870849609375,3.0825507640838623,125.43196105957031,270.7576599121094,224.1518096923828,56.93251037597656,551.1444702148438,9826.32421875,9339.22265625,53.20576095581055,615.339111328125,,318.7588195800781,118.44839477539062,85.91464233398438,90.5016098022461,332.6921691894531,9515.0185546875,374.0,375.9377746582031,414.8999938964844,1082.2230224609375,632.5084228515625,3510.427001953125,4908.5009765625,4350.71875,1990.3922119140625,260.2635498046875,484.93975830078125,92.18951416015625,188.2187957763672,267.5470886230469,337.2601318359375,85.19210815429688,2774.0703125,150.3892822265625,236.62937927246094,,714.9522094726562,173.78611755371094,330.3411865234375,55.568233489990234,,31.92408561706543,5055.91552734375,73.74577331542969,239.786376953125,88.13097381591797,1888.517578125,437.71051025390625
2024-08-12,2189.202880859375,551.3903198242188,2695.48828125,210.46026611328125,130.81935119628906,79.28174591064453,245.31765747070312,774.1922607421875,297.80035400390625,797.5834350585938,12775.9677734375,1303.129638671875,45.16032409667969,219.98858642578125,,74.93601989746094,53.836585998535156,439.2198181152344,141.41937255859375,,2353.243896484375,30.706897735595703,,167.72540283203125,2450.025634765625,4153.103515625,23.271087646484375,5.895720958709717,12.859381675720215,310.3442077636719,,3523.38623046875,45.48340606689453,14685.0,3953.75634765625,1570.8817138671875,2526.738525390625,643.18798828125,29.77674102783203,3017.100341796875,2131.82080078125,279.8203125,3.0990707874298096,120.33270263671875,271.25738525390625,225.3505096435547,56.7725830078125,541.2139892578125,9936.3056640625,9524.9453125,52.902042388916016,614.4683227539062,,323.15826416015625,118.3002700805664,85.56712341308594,90.64215850830078,334.2906799316406,9537.005859375,376.70001220703125,369.9463195800781,417.5,1092.332763671875,635.1072387695312,3530.423828125,4935.96728515625,4350.71875,1980.5191650390625,260.9210205078125,486.6395568847656,91.63397979736328,187.60435485839844,269.34539794921875,336.860595703125,85.04359436035156,2797.05419921875,150.40843200683594,236.7250518798828,,721.5480346679688,172.28868103027344,333.3397521972656,55.90336990356445,,32.03993606567383,5038.8134765625,74.38531494140625,239.50537109375,87.71818542480469,1903.513671875,441.4151306152344
2024-08-13,2188.222412109375,555.9768676757812,2754.433349609375,211.35205078125,131.38661193847656,79.64048767089844,246.27630615234375,779.0272827148438,299.1632995605469,797.9833374023438,12915.9228515625,1323.1240234375,45.57707214355469,219.1389923095703,,75.25860595703125,53.854759216308594,436.6221008300781,141.5193328857422,,2348.24560546875,30.7448673248291,,168.6128387451172,2465.5166015625,4159.10205078125,23.299318313598633,5.957077503204346,12.768648147583008,313.677001953125,,3541.38330078125,45.71803283691406,14655.0,3939.420654296875,1591.3671875,2525.738525390625,644.7861938476562,29.796405792236328,3052.08984375,2145.806884765625,280.84765625,3.0937132835388184,121.63250732421875,270.7576599121094,227.64796447753906,56.87253952026367,546.17919921875,9970.298828125,9370.1767578125,52.86522674560547,613.5975341796875,,317.458984375,118.39901733398438,85.6057357788086,91.04505157470703,336.8882751464844,9648.9482421875,378.29998779296875,370.0936584472656,424.0,1101.9610595703125,639.7051391601562,3528.424072265625,4922.98291015625,4376.73974609375,2009.15087890625,262.4237976074219,491.9388732910156,93.00365447998047,189.86392211914062,273.9410400390625,340.0573425292969,85.8975601196289,2779.06689453125,152.07325744628906,237.873291015625,,731.3418579101562,173.20379638671875,334.8390197753906,55.559181213378906,,32.10017776489258,5051.63916015625,73.6858139038086,240.72303771972656,87.19281768798828,1896.515625,443.78985595703125
2024-08-14,2155.371826171875,559.7658081054688,2807.3837890625,215.2164306640625,131.69956970214844,80.35797119140625,248.2894744873047,788.6972045898438,302.66796875,810.3800048828125,12897.9287109375,1357.1142578125,46.599998474121094,221.48782348632812,,75.94174194335938,54.29090118408203,436.6221008300781,146.56643676757812,,2371.238037109375,31.058107376098633,,169.45802307128906,2468.514404296875,4235.08544921875,23.478111267089844,5.94242525100708,12.74374008178711,311.8145446777344,,3585.375244140625,45.967010498046875,16200.0,3975.737548828125,1596.363525390625,2521.739013671875,649.0814208984375,29.870161056518555,3096.07666015625,2164.78759765625,283.48931884765625,3.115591049194336,122.93231964111328,274.7555236816406,227.7478485107422,57.292335510253906,546.5764770507812,9990.294921875,9334.80078125,53.62912368774414,623.272705078125,,326.957763671875,118.05340576171875,86.2042465209961,92.08509063720703,339.98541259765625,9720.912109375,377.5,373.77691650390625,422.5,1117.3663330078125,643.5033569335938,3549.420654296875,4847.07568359375,4403.80126953125,2050.6171875,263.9266052246094,499.03802490234375,93.47298431396484,190.3594512939453,278.73651123046875,342.45489501953125,86.176025390625,2805.049072265625,152.41770935058594,240.64816284179688,,733.1407470703125,174.2020721435547,340.4363098144531,55.667869567871094,,32.484806060791016,5074.08642578125,74.4852294921875,242.97103881835938,86.8926010131836,1898.514892578125,450.15411376953125
2024-08-15,2143.475341796875,568.5402221679688,2990.213623046875,216.4054718017578,133.90988159179688,81.8726577758789,252.60337829589844,820.9635620117188,303.2521057128906,812.779296875,13161.8466796875,1360.61328125,47.66081237792969,227.6645050048828,,77.30801391601562,54.94511795043945,443.0665588378906,145.66696166992188,,2380.2353515625,31.390329360961914,,173.2613067626953,2518.984375,4287.07421875,23.52515983581543,,,319.1663513183594,,3589.375,46.8624153137207,16040.0,3983.383056640625,1595.0142822265625,2553.73583984375,655.1512451171875,31.133804321289062,3129.06689453125,2163.7880859375,287.5496520996094,,126.4818115234375,275.7550048828125,230.2450714111328,58.45177459716797,547.5695190429688,9962.7099609375,9370.1767578125,54.843990325927734,634.6893920898438,,331.0572509765625,118.8433837890625,86.1849365234375,92.54419708251953,345.5802001953125,9840.84765625,377.0,377.3619689941406,392.0,1141.9185791015625,654.4982299804688,3554.419677734375,4746.51318359375,4450.63916015625,2091.0966796875,264.5840759277344,502.9375,93.81779479980469,194.22450256347656,280.9344177246094,346.8504943847656,86.95573425292969,2803.810791015625,155.67080688476562,245.4324188232422,,760.32373046875,176.36505126953125,341.0360412597656,56.591739654541016,,,5098.67236328125,74.44526672363281,246.90504455566406,88.8252182006836,1934.505859375,455.8534851074219
2024-08-16,2143.475341796875,570.1355590820312,2957.244384765625,215.0182647705078,134.59449768066406,81.95237731933594,255.95863342285156,821.4568481445312,303.15472412109375,825.5758056640625,13041.8837890625,1349.616455078125,48.05862045288086,228.21429443359375,,77.55469512939453,55.535728454589844,440.8683776855469,145.317138671875,,2376.236572265625,31.665599822998047,,173.68389892578125,2482.006591796875,4285.07470703125,23.666311264038086,6.016602516174316,12.896742820739746,324.5576477050781,,3587.375,47.10661697387695,16020.0,4000.5859375,1590.0174560546875,2550.736083984375,655.9503784179688,31.020715713500977,3131.066162109375,2159.79248046875,290.14239501953125,3.2120320796966553,126.8317642211914,278.45361328125,228.94651794433594,58.87157440185547,545.9805908203125,9968.7080078125,9312.69140625,55.304168701171875,636.7210693359375,,329.0574951171875,119.38650512695312,86.70621490478516,93.20008087158203,348.3776550292969,9802.8681640625,379.29998779296875,378.4914855957031,376.70001220703125,1144.80712890625,657.0971069335938,3531.423828125,4737.521484375,4446.47607421875,2094.058349609375,264.2083435058594,500.9377746582031,94.4116439819336,195.03717041015625,280.3349914550781,346.2510986328125,86.49162292480469,2788.320556640625,156.14920043945312,246.6763153076172,,761.9226684570312,177.03057861328125,341.0360412597656,56.455875396728516,,33.680397033691406,5053.77783203125,74.66510009765625,247.65435791015625,89.36935424804688,1919.5096435546875,457.0883483886719
2024-08-19,2192.023193359375,571.531494140625,2930.26953125,215.61279296875,135.47471618652344,82.64993286132812,258.5469970703125,818.3980102539062,304.71240234375,828.5750122070312,13045.8828125,1338.6195068359375,47.850242614746094,228.91403198242188,,78.4845199584961,55.75380325317383,441.667724609375,145.5170440673828,,2382.234619140625,31.741535186767578,,174.36004638671875,2480.50732421875,4297.07177734375,23.732181549072266,6.035833358764648,13.00348949432373,330.0470275878906,,3595.3740234375,47.38911819458008,15960.0,4006.320068359375,1598.0125732421875,2554.7353515625,662.943603515625,31.035463333129883,3190.048583984375,2170.781494140625,290.92510986328125,3.227212905883789,128.8314971923828,281.0522766113281,232.34275817871094,59.19142150878906,549.7542114257812,9974.7080078125,9604.541015625,55.86558532714844,652.5884399414062,,330.9572448730469,119.43587493896484,87.0537338256836,93.8840560913086,351.6745910644531,9974.7783203125,379.20001220703125,378.83526611328125,380.20001220703125,1166.9521484375,659.09619140625,3539.42236328125,4819.94384765625,4437.10888671875,2125.652099609375,265.992919921875,499.9378967285156,94.19133758544922,195.4732208251953,283.931640625,347.6496887207031,87.23419952392578,2811.306396484375,157.1634063720703,248.68569946289062,,761.52294921875,177.6129150390625,341.23590087890625,56.99027633666992,,33.98624038696289,5061.26025390625,75.44452667236328,247.3733673095703,90.34503936767578,1932.50634765625,458.89312744140625
2024-08-20,2200.850341796875,571.3320922851562,2897.30029296875,212.14474487304688,135.4355926513672,82.4107666015625,259.31390380859375,821.5554809570312,303.54412841796875,820.9771728515625,13097.865234375,1310.6275634765625,47.26300811767578,225.9151611328125,,78.4275894165039,55.34491729736328,429.478271484375,136.2223358154297,,2371.238037109375,31.779504776000977,,173.93746948242188,2440.03173828125,4315.068359375,23.600440979003906,6.024844646453857,12.893184661865234,328.57666015625,,3600.373046875,47.25505447387695,15905.0,3989.117431640625,1591.016845703125,2548.736083984375,650.4559326171875,31.10921859741211,3216.041015625,2139.813232421875,289.6042785644531,3.2098000049591064,123.18228149414062,278.953369140625,229.3460693359375,58.35182571411133,556.3084106445312,9946.7119140625,9467.4599609375,56.10487747192383,655.7811889648438,,324.5580749511719,117.06591796875,86.1849365234375,94.07145690917969,346.9789123535156,9908.8125,356.5,378.2459411621094,370.70001220703125,1161.1751708984375,652.0994262695312,3523.4248046875,4772.48828125,4393.39306640625,2143.42333984375,266.74432373046875,492.93878173828125,94.35417175292969,194.1452178955078,279.1361083984375,343.8535461425781,87.02999114990234,2731.354736328125,156.742431640625,249.45120239257812,,749.5304565429688,175.1171875,338.63714599609375,56.12980651855469,,33.221622467041016,5047.3642578125,73.82571411132812,247.467041015625,90.119873046875,1913.51123046875,459.1781005859375
2024-08-21,2233.706298828125,571.1326293945312,2900.29736328125,215.4145965576172,136.04196166992188,80.49748229980469,260.368408203125,832.1135864257812,303.54412841796875,831.17431640625,12995.8974609375,1312.127197265625,47.03569030761719,224.76559448242188,,79.28150177001953,55.590248107910156,430.0278015136719,134.72320556640625,,2371.238037109375,31.7700138092041,,171.74000549316406,2489.00244140625,4315.068359375,23.52515983581543,6.046823024749756,12.912755012512207,330.8312072753906,,3637.36669921875,47.52798080444336,15910.0,4002.497314453125,1595.0142822265625,2567.734375,652.8535766601562,31.576324462890625,3171.05419921875,2146.805908203125,289.4085693359375,3.228998899459839,128.13157653808594,282.5514831542969,230.74452209472656,58.2718620300293,552.9319458007812,9964.7099609375,9330.37890625,56.93320083618164,656.7487182617188,,328.1576232910156,117.65840911865234,86.33939361572266,93.9402847290039,346.1796875,9966.7822265625,362.79998779296875,383.5498352050781,373.3999938964844,1156.842529296875,662.4945678710938,3534.423095703125,4830.93310546875,4449.5986328125,2167.118408203125,265.992919921875,492.4388122558594,94.74687194824219,194.73985290527344,279.5357360839844,346.2510986328125,87.04855346679688,2716.863525390625,157.7375030517578,249.16412353515625,,744.1338500976562,175.6995086669922,339.63671875,56.27472686767578,,33.15674591064453,5059.1220703125,73.5459213256836,246.53038024902344,90.51390838623047,1921.5091552734375,459.46307373046875
2024-08-22,2193.49462890625,575.5198364257812,2948.252685546875,215.51368713378906,135.82679748535156,81.17510223388672,261.13531494140625,821.9502563476562,307.14617919921875,839.77197265625,13013.892578125,1316.625732421875,47.149349212646484,225.31536865234375,,78.95891571044922,55.499385833740234,425.8314514160156,135.1229705810547,,2380.2353515625,31.8839168548584,,172.83871459960938,2500.495361328125,4367.05712890625,23.600440979003906,6.050485610961914,12.811346054077148,336.12451171875,,3642.36572265625,47.52798080444336,15980.0,4005.3642578125,1596.0137939453125,2569.734130859375,653.4529418945312,31.58124351501465,3196.046875,2130.045654296875,294.05596923828125,3.234356641769409,141.82962036132812,281.8518371582031,224.3099822998047,58.2718620300293,560.4791870117188,10008.703125,9432.083984375,56.70310974121094,655.9747314453125,,332.5570373535156,118.20152282714844,86.33939361572266,94.07145690917969,344.5811462402344,10084.7197265625,356.5,385.2686767578125,372.5,1174.6549072265625,664.49365234375,3519.425537109375,4779.48193359375,4463.12939453125,2171.067626953125,265.7111511230469,497.5382080078125,94.83308410644531,194.77947998046875,282.93255615234375,340.7206115722656,87.3827133178711,2706.36962890625,157.75662231445312,253.1829071044922,,755.5267333984375,177.52972412109375,346.4334411621094,55.81278991699219,,33.49966812133789,5121.11865234375,73.5459213256836,247.74803161621094,90.55142974853516,1926.5078125,461.1728820800781
2024-08-23,2206.735107421875,572.5286254882812,2939.260986328125,217.1981658935547,137.70458984375,81.3744125366211,264.6823425292969,807.9385375976562,311.72174072265625,843.7708740234375,13071.8740234375,1312.127197265625,47.67975616455078,230.3634796142578,,80.13542175292969,55.80832290649414,428.9287109375,135.77259826660156,,2376.236572265625,32.22563171386719,,174.69810485839844,2529.477783203125,4365.0576171875,23.70395278930664,6.148473262786865,12.985697746276855,337.9869384765625,,3639.365966796875,47.74345016479492,15945.0,4020.655517578125,1601.51025390625,2568.734375,654.052490234375,31.66482925415039,3210.042724609375,2141.03564453125,295.6703186035156,3.28391695022583,149.22854614257812,287.3489685058594,225.90863037109375,59.371334075927734,555.5139770507812,10008.703125,9348.06640625,57.14488220214844,658.9739990234375,,336.7565002441406,119.28775787353516,86.43592071533203,94.07145690917969,345.3804626464844,10209.6552734375,360.0,387.3804016113281,382.29998779296875,1183.3203125,675.2886352539062,3498.428955078125,4757.0029296875,4490.19140625,2167.118408203125,265.992919921875,498.8380432128906,96.10696411132812,193.8677215576172,287.3283996582031,348.9139099121094,87.51266479492188,2718.3623046875,159.88072204589844,255.3836669921875,,765.1207275390625,180.44140625,348.9322204589844,56.30189514160156,,33.87038803100586,5142.4970703125,73.96560668945312,251.0263671875,91.00175476074219,1937.505126953125,464.3075256347656
2024-08-26,,576.3175048828125,,216.90089416503906,138.037109375,80.67684936523438,263.6278076171875,786.4277954101562,312.6952819824219,,,,47.6229248046875,,,80.45801544189453,55.8355827331543,,,,,32.22563171386719,,174.7826385498047,,,23.694541931152344,6.143894195556641,13.1084566116333,341.6138916015625,,,47.61895751953125,,4017.78857421875,,,,31.605823516845703,,,297.6271057128906,3.2709686756134033,,,,,551.7402954101562,,9171.1875,57.34735870361328,659.8447875976562,,,118.89276123046875,86.60968017578125,94.52119445800781,,,,388.2643737792969,384.29998779296875,1185.2459716796875,,,,,2164.156494140625,267.6835632324219,,96.56671905517578,192.46044921875,,,87.15994262695312,,160.55047607421875,255.3836669921875,,,180.60780334472656,,56.9359245300293,,33.74990463256836,,,251.49468994140625,90.79535675048828,,464.6875
