Date,AAPL,ABBV,ABT,ACN,ADBE,ADI,AIG,AMD,AMGN,AMZN,ANET,AON,APD,AVGO,AXP,BAC,BDX,BKNG,BLK,BRK-B,BSX,CAT,CB,CDNS,CI,CME,COST,CRM,CSCO,CTAS,CVX,DE,DUK,ECL,EMR,EOG,ETN,FCX,FDX,GE,GILD,GOOG,GOOGL,GS,HCA,HD,IBM,ICE,INTU,ISRG,ITW,JNJ,JPM,KLAC,KO,LIN,LLY,LRCX,MA,MCD,MCHP,MCO,MDLZ,META,MMC,MO,MRK,MSFT,MSI,NFLX,NOC,NOW,NSC,NVDA,ORLY,PANW,PEP,PG,PH,PLD,QCOM,REGN,RTX,SCHW,SLB,SNPS,SO,SPGI,SPY,SYK,TGT,TMO,TSLA,TXN,UNH,V,VRTX,WM,WMT,XOM,ZTS
2024-05-08,181.0919189453125,151.1847381591797,101.45059204101562,305.01373291015625,488.1000061035156,198.48696899414062,76.49290466308594,153.6199951171875,289.14801025390625,188.0,72.9175033569336,281.0088195800781,233.90135192871094,129.88389587402344,231.17481994628906,35.99147415161133,176.3338623046875,144.08299255371094,745.3806762695312,406.3699951171875,72.72000122070312,336.00238037109375,246.79620361328125,282.57000732421875,334.40679931640625,195.00416564941406,756.3278198242188,275.9811706542969,45.552024841308594,169.852294921875,149.08975219726562,394.31927490234375,95.19673919677734,228.58184814453125,108.83456420898438,122.5632095336914,324.0769958496094,48.79353713989258,247.22413635253906,166.85630798339844,60.95030212402344,169.76625061035156,167.99156188964844,428.4274597167969,304.9085693359375,322.4584045410156,160.38526916503906,130.2930908203125,625.2079467773438,380.3699951171875,235.6615753173828,140.40805053710938,188.52743530273438,705.4559326171875,59.30563735961914,416.7750549316406,764.3380126953125,89.67327117919922,450.2274169921875,256.1889343261719,87.1539535522461,389.8764343261719,66.30181884765625,469.417724609375,,38.265933990478516,121.41046905517578,404.333984375,351.6777038574219,60.946998596191406,456.3040771484375,144.20599365234375,223.82862854003906,90.36101531982422,68.02266693115234,151.5050048828125,165.0860137939453,157.80482482910156,544.1185302734375,98.95004272460938,172.9509735107422,949.3465576171875,100.02088165283203,74.42174530029297,45.2423210144043,550.489990234375,72.64640045166016,422.66497802734375,504.90216064453125,323.1459655761719,148.03688049316406,569.8790893554688,174.72000122070312,174.71495056152344,481.7059631347656,273.0934753417969,418.82000732421875,203.91171264648438,59.10056686401367,108.62521362304688,161.2982940673828
2024-05-09,182.90542602539062,151.13758850097656,101.1895751953125,299.7540283203125,482.6499938964844,198.41915893554688,76.48332214355469,152.38999938964844,294.3699645996094,189.5,74.01750183105469,284.7415771484375,238.0233612060547,127.95329284667969,234.0126495361328,36.535491943359375,177.4058380126953,148.8082275390625,755.723388671875,408.82000732421875,74.0999984741211,343.102783203125,249.15989685058594,285.2799987792969,337.8918762207031,196.6334686279297,771.8128051757812,272.221923828125,45.35273361206055,171.25680541992188,151.7589569091797,397.80126953125,95.79183197021484,228.9248809814453,111.67498016357422,123.25235748291016,326.88226318359375,49.887386322021484,251.1048126220703,165.512451171875,60.631103515625,170.1828155517578,168.56680297851562,436.6805725097656,317.19671630859375,330.65240478515625,158.51669311523438,131.8168487548828,619.7017211914062,385.45001220703125,237.88104248046875,141.2564697265625,190.3101043701172,699.0816040039062,59.33395004272461,418.87005615234375,760.9354248046875,89.10966491699219,450.9403076171875,255.67367553710938,86.6707763671875,395.38079833984375,66.08529663085938,472.21868896484375,,38.62879943847656,122.0477294921875,406.0870666503906,352.74542236328125,61.20899963378906,458.0649719238281,144.58799743652344,218.2266387939453,88.69694519042969,68.71466827392578,147.8350067138672,165.6908721923828,158.7321319580078,551.4058837890625,101.07149505615234,172.94137573242188,961.50439453125,101.75300598144531,73.72785949707031,45.82841110229492,549.8800048828125,73.22660064697266,425.6980285644531,507.8114318847656,324.6965026855469,152.42449951171875,574.140869140625,171.97000122070312,176.0161590576172,485.3627014160156,274.4234924316406,418.989990234375,204.39718627929688,59.44282913208008,110.76685333251953,164.4378204345703
2024-05-10,181.64517211914062,151.46739196777344,101.25724029541016,299.4803161621094,482.2900085449219,200.74449157714844,76.70354461669922,151.9199981689453,291.82012939453125,187.47999572753906,78.50749969482422,290.2071533203125,237.96640014648438,130.6120147705078,237.10488891601562,36.69774627685547,177.91163635253906,149.8207244873047,762.9442749023438,412.04998779296875,73.69000244140625,346.0385437011719,249.9445343017578,287.4800109863281,335.4080505371094,191.8927764892578,779.8873291015625,273.705810546875,45.608970642089844,172.24559020996094,152.09835815429688,396.7216491699219,95.46639251708984,228.86607360839844,111.6363296508789,122.81810760498047,324.2437438964844,50.38548278808594,254.62139892578125,161.44134521484375,61.92671585083008,168.90333557128906,167.26751708984375,435.8849792480469,321.8872375488281,329.69122314453125,159.3556365966797,130.87916564941406,625.08935546875,386.70001220703125,238.4525909423828,141.3130340576172,191.5338592529297,706.5577392578125,59.69252014160156,423.2842712402344,749.5443115234375,89.88337707519531,452.4154052734375,262.4006652832031,86.6897201538086,394.2189025878906,67.02667999267578,472.99346923828125,,38.792964935302734,121.8884048461914,408.47052001953125,355.42938232421875,61.08700180053711,459.3905029296875,145.95799255371094,222.04486083984375,89.82731628417969,67.95532989501953,148.73500061035156,167.30068969726562,159.5064697265625,551.8385620117188,100.45467376708984,174.4165496826172,967.2654418945312,102.3111343383789,74.38265228271484,45.847320556640625,556.7100219726562,73.12367248535156,424.989013671875,508.4654846191406,324.4217224121094,151.3206329345703,589.1419677734375,168.47000122070312,177.65931701660156,490.8957214355469,276.5909729003906,422.7799987792969,205.3584747314453,59.4821662902832,110.31794738769531,165.32781982421875
2024-05-13,184.85037231445312,151.96676635742188,101.2862319946289,300.5361633300781,483.1099853515625,201.89747619628906,75.63117980957031,150.55999755859375,290.22064208984375,186.57000732421875,77.46749877929688,285.73175048828125,237.69093322753906,131.07357788085938,233.53314208984375,36.46868133544922,178.8779754638672,147.42919921875,756.87255859375,411.2200012207031,72.80999755859375,347.8819580078125,249.65028381347656,284.4599914550781,336.1300964355469,193.23675537109375,767.958984375,274.54669189453125,46.197349548339844,169.7465057373047,150.9150848388672,396.8188781738281,95.67094421386719,227.13134765625,110.93106079101562,122.15727996826172,322.2231750488281,50.82497787475586,255.73291015625,157.6073760986328,63.41009521484375,169.50833129882812,167.75352478027344,434.7634582519531,312.5553283691406,324.4855041503906,159.74655151367188,130.6349639892578,620.0278930664062,380.8800048828125,238.41448974609375,142.54786682128906,191.4953155517578,702.5048217773438,59.994476318359375,423.66424560546875,747.2760009765625,88.741455078125,453.1876220703125,258.8892822265625,87.67504119873047,391.392822265625,67.55386352539062,464.85858154296875,,38.91392517089844,121.16678619384766,407.4659118652344,350.6785583496094,61.659000396728516,461.1805114746094,146.0240020751953,222.71014404296875,90.34801483154297,67.51667022705078,151.125,168.33360290527344,158.56959533691406,541.9058227539062,100.63225555419922,176.45693969726562,970.404296875,101.81074523925781,73.00465393066406,46.083648681640625,557.3900146484375,73.64771270751953,421.4832763671875,508.5338134765625,318.5138854980469,149.25205993652344,586.8272705078125,171.88999938964844,178.39068603515625,489.87139892578125,275.2609558105469,429.92999267578125,204.70794677734375,59.41332244873047,110.27118682861328,164.22264099121094
2024-05-14,185.99154663085938,152.25888061523438,100.55150604248047,300.0864562988281,475.95001220703125,205.34669494628906,76.06204986572266,153.16000366210938,293.00567626953125,187.07000732421875,78.41500091552734,285.0782470703125,236.07630920410156,135.240478515625,236.35140991210938,36.735931396484375,177.4058380126953,148.52554321289062,768.9679565429688,410.239990234375,73.48999786376953,349.3449401855469,248.29681396484375,283.3299865722656,333.5114440917969,194.04681396484375,770.6834106445312,273.8343811035156,46.453582763671875,169.4853057861328,150.0712127685547,401.4777526855469,95.13163757324219,227.2783660888672,110.47698211669922,122.18559265136719,324.12603759765625,52.231346130371094,248.21109008789062,158.1014404296875,63.51336669921875,170.52996826171875,168.9436798095703,439.4700012207031,315.82696533203125,324.0477294921875,159.5558624267578,131.26986694335938,628.1638793945312,384.19000244140625,237.5476531982422,142.69871520996094,194.17410278320312,719.4784545898438,59.54153823852539,421.0625915527344,753.469482421875,89.60060119628906,449.6631774902344,258.2594909667969,88.92564392089844,395.9421081542969,67.7138900756836,468.6727294921875,,39.31135940551758,120.57637023925781,410.26300048828125,353.6661682128906,61.36600112915039,458.6842041015625,144.32400512695312,221.7073974609375,91.30447387695312,67.11799621582031,150.77000427246094,167.37513732910156,158.46444702148438,540.3028564453125,101.19297790527344,181.01657104492188,978.03271484375,101.71450805664062,75.32087707519531,45.960758209228516,559.6300048828125,73.65707397460938,421.50299072265625,510.8670654296875,318.25872802734375,148.467529296875,590.900390625,177.5500030517578,181.5344696044922,491.9200134277344,273.6353454589844,428.5899963378906,203.7757568359375,58.872398376464844,110.94058227539062,165.16156005859375
2024-05-15,188.26394653320312,154.33184814453125,101.11222076416016,301.6213073730469,485.3500061035156,209.03819274902344,75.54499816894531,159.6699981689453,300.18475341796875,185.99000549316406,81.50749969482422,284.9495544433594,238.96363830566406,140.74209594726562,236.5177459716797,37.13678741455078,179.13461303710938,149.30030822753906,781.1687622070312,412.760009765625,74.44999694824219,351.15911865234375,248.11044311523438,293.1000061035156,330.4884338378906,191.70867919921875,779.7385864257812,284.4593811035156,47.13685607910156,170.6436309814453,149.55755615234375,402.68377685546875,96.09867858886719,228.3074188232422,110.93106079101562,121.8646240234375,331.4923095703125,52.358314514160156,248.4793701171875,161.5302734375,62.91250991821289,172.46408081054688,171.09588623046875,446.774169921875,322.1927185058594,331.8230285644531,160.4138946533203,134.6690673828125,647.6488647460938,399.3900146484375,237.27137756347656,143.9147186279297,194.7522735595703,748.8521728515625,59.569847106933594,419.8055114746094,777.5156860351562,93.05780029296875,453.42523193359375,261.3223876953125,90.3468017578125,403.62261962890625,67.14906311035156,478.2975158691406,,39.61375045776367,123.45347595214844,417.4360046386719,357.56475830078125,61.35200119018555,454.40765380859375,152.11399841308594,223.0765838623047,94.57662200927734,67.3586654663086,156.16000366210938,166.99363708496094,159.18145751953125,544.1087646484375,102.79106140136719,186.41920471191406,971.6458740234375,101.3777084350586,76.89431762695312,45.66771697998047,580.2000122070312,74.1998291015625,429.0560302734375,517.1930541992188,325.80548095703125,147.11322021484375,595.0927124023438,173.99000549316406,185.7135467529297,495.4330749511719,277.3397521972656,437.489990234375,202.94064331054688,58.842891693115234,111.79853820800781,169.47471618652344
2024-05-16,188.383056640625,154.85951232910156,101.3829116821289,301.1129455566406,482.8800048828125,207.45889282226562,75.39179992675781,162.6199951171875,298.2232666015625,183.6300048828125,80.02249908447266,289.1377868652344,244.1304168701172,138.38621520996094,236.14590454101562,37.43266296386719,178.62884521484375,147.0359344482422,773.5169677734375,413.1199951171875,74.55000305175781,342.0689392089844,259.7916564941406,288.92999267578125,326.6182556152344,195.82342529296875,785.7127075195312,281.6299743652344,45.87469482421875,170.3922576904297,149.25181579589844,383.6302185058594,96.58233642578125,227.99383544921875,109.49947357177734,120.7601089477539,323.8612060546875,50.82497787475586,247.96194458007812,159.2081298828125,63.710533142089844,174.00146484375,172.75218200683594,445.2692565917969,318.0046691894531,326.16998291015625,161.09078979492188,133.92674255371094,645.908935546875,396.42999267578125,237.9191436767578,145.43238830566406,195.09918212890625,738.7586669921875,59.74913787841797,418.7044372558594,761.8076171875,92.58158874511719,454.2864990234375,260.9788818359375,89.2856674194336,406.5531921386719,67.70448303222656,470.04345703125,,39.70015335083008,122.65690612792969,415.3738708496094,358.9166259765625,61.051998138427734,455.41387939453125,151.6020050048828,224.22396850585938,94.30579376220703,67.0653305053711,158.38999938964844,170.3900604248047,160.47201538085938,530.5569458007812,103.5386962890625,185.13560485839844,961.4844360351562,100.91303253173828,76.26885223388672,45.771697998046875,569.27001953125,74.2840576171875,431.34063720703125,516.1289672851562,327.7584533691406,150.04595947265625,593.2349853515625,174.83999633789062,185.18170166015625,498.99420166015625,276.21453857421875,440.6400146484375,206.0478973388672,62.95392608642578,111.129150390625,169.8953094482422
2024-05-17,188.41282653808594,156.8099822998047,100.62885284423828,296.80157470703125,483.42999267578125,207.42013549804688,77.1152572631836,164.47000122070312,296.0911865234375,184.6999969482422,79.97250366210938,289.5635070800781,249.50616455078125,136.73593139648438,237.61375427246094,37.49946975708008,178.38726806640625,145.98638916015625,777.8358764648438,416.94000244140625,74.6500015258789,347.4820251464844,269.0110778808594,288.80999755859375,326.0887451171875,196.2008514404297,788.4273071289062,282.5500183105469,45.713356018066406,170.57952880859375,150.7156982421875,386.14923095703125,97.56845092773438,229.00328063964844,109.55770874023438,122.66706085205078,323.9200134277344,52.963836669921875,246.49591064453125,157.9927520751953,63.579097747802734,175.84629821777344,174.61679077148438,448.336669921875,318.1525573730469,327.57843017578125,161.14797973632812,135.186767578125,653.6296997070312,398.82000732421875,238.70977783203125,145.77175903320312,197.33470153808594,736.9844970703125,59.475486755371094,421.4620361328125,760.7011108398438,89.5544662475586,455.6725158691406,259.900634765625,89.3709487915039,408.4280090332031,67.05492401123047,468.7323303222656,,39.812469482421875,122.94742584228516,414.60430908203125,360.27813720703125,62.11000061035156,454.95916748046875,153.00999450683594,223.1826171875,92.42684173583984,67.47066497802734,158.9250030517578,169.53396606445312,160.26170349121094,536.0838012695312,104.20223236083984,185.70077514648438,975.6984252929688,100.85494995117188,76.99205780029297,45.932403564453125,566.72998046875,75.1151123046875,435.14178466796875,516.8709106445312,328.44537353515625,149.56027221679688,591.3969116210938,177.4600067138672,185.2291717529297,502.2105712890625,276.4711608886719,445.2099914550781,204.3389434814453,63.583377838134766,112.79792022705078,170.23756408691406
2024-05-20,189.57382202148438,155.05735778808594,99.77811431884766,298.8644104003906,484.69000244140625,210.71437072753906,75.4396743774414,166.3300018310547,298.0527038574219,183.5399932861328,79.84750366210938,290.0684814453125,252.83985900878906,138.57240295410156,237.10488891601562,37.05088424682617,179.01380920410156,148.35903930664062,771.103515625,413.0,75.36000061035156,353.80224609375,259.0658874511719,292.4700012207031,320.9477233886719,194.47946166992188,785.6433715820312,283.9944152832031,44.726402282714844,171.8906707763672,149.29812622070312,380.760986328125,97.35245513916016,230.0127716064453,110.35356903076172,122.5915298461914,326.8724365234375,53.579132080078125,244.0620880126953,157.38998413085938,63.74808883666992,177.0067901611328,175.4697723388672,443.7547302246094,320.3106384277344,321.49725341796875,161.99647521972656,133.7704620361328,662.497314453125,400.0299987792969,238.7002410888672,143.7476806640625,188.45999145507812,761.7451171875,59.04142761230469,421.5498352050781,773.7219848632812,92.49715423583984,455.0685729980469,255.59730529785156,91.38895416259766,407.0959777832031,66.15119934082031,465.6830139160156,,39.65694808959961,122.7599868774414,419.6658935546875,360.8952941894531,64.08200073242188,453.720703125,154.83599853515625,222.08346557617188,94.72654724121094,66.35533142089844,161.88499450683594,167.7845458984375,159.94622802734375,538.926025390625,104.71623229980469,189.4366455078125,980.64501953125,101.66812896728516,76.8747787475586,45.59208679199219,574.3800048828125,74.78457641601562,431.0649108886719,517.4664306640625,323.5875549316406,146.36602783203125,590.1154174804688,174.9499969482422,189.19931030273438,495.1268310546875,274.93133544921875,445.8699951171875,202.4260711669922,63.121124267578125,111.88339233398438,170.56033325195312
2024-05-21,190.87379455566406,153.52151489257812,99.53642272949219,296.8504638671875,481.8500061035156,209.9005126953125,75.3343505859375,164.66000366210938,298.3464660644531,183.14999389648438,79.24749755859375,287.117919921875,251.3677215576172,137.1190948486328,237.8681640625,37.84306716918945,177.30018615722656,150.4738311767578,770.8545532226562,414.3699951171875,75.66999816894531,350.2130126953125,259.9093322753906,290.1000061035156,323.8455505371094,193.63258361816406,793.499755859375,280.71978759765625,44.546085357666016,172.5043487548828,148.21412658691406,376.15069580078125,98.02862548828125,230.3166046142578,110.35356903076172,121.68526458740234,330.2857971191406,53.05173873901367,241.7815704345703,159.089599609375,63.17538833618164,178.07798767089844,176.39210510253906,450.9151611328125,316.4378967285156,319.90789794921875,165.38095092773438,134.08303833007812,660.1939086914062,402.1099853515625,236.9761199951172,143.7191619873047,192.25657653808594,754.1947631835938,59.36225509643555,423.9176025390625,793.4705200195312,94.6533432006836,454.51422119140625,253.6889190673828,91.17192840576172,407.4709167480469,66.51832580566406,461.5013732910156,,40.028465270996094,122.54442596435547,423.3165588378906,362.178466796875,65.06099700927734,456.5846252441406,155.41000366210938,216.66464233398438,95.33219909667969,66.37266540527344,155.8300018310547,168.5010986328125,160.94046020507812,537.814697265625,103.36113739013672,192.39659118652344,987.2802124023438,102.0650634765625,77.10932922363281,45.648807525634766,571.530029296875,75.34175109863281,433.1624450683594,518.7355346679688,324.3529968261719,145.49740600585938,586.2510375976562,186.60000610351562,189.0188751220703,501.17669677734375,272.3749694824219,442.0,202.29010009765625,64.07512664794922,111.11029052734375,168.99545288085938
2024-05-22,189.43490600585938,150.39321899414062,101.33457946777344,300.2428283691406,483.92999267578125,232.68881225585938,75.55458068847656,165.52000427246094,293.1916198730469,183.1300048828125,79.125,281.84051513671875,251.35821533203125,136.43702697753906,234.9422607421875,37.94804763793945,176.99066162109375,150.5824737548828,765.759765625,413.989990234375,75.37000274658203,347.1602478027344,262.302490234375,292.8399963378906,323.93218994140625,194.67276000976562,794.4210815429688,280.7791748046875,45.0110969543457,172.95777893066406,145.99050903320312,375.4407653808594,97.14583587646484,229.04248046875,111.30474090576172,118.99478912353516,329.74639892578125,50.03388214111328,241.53245544433594,158.90184020996094,63.65420913696289,176.55052185058594,174.93417358398438,443.21795654296875,313.7674560546875,314.6165466308594,165.59068298339844,133.71182250976562,662.6158447265625,400.8999938964844,236.93801879882812,145.8667755126953,191.0906219482422,760.6707153320312,59.447181701660156,423.67401123046875,793.2136840820312,94.82716369628906,451.9599609375,253.593505859375,94.70344543457031,409.5824890136719,66.1041259765625,464.6301574707031,,40.01982116699219,122.86308288574219,424.7767639160156,363.4812927246094,64.0469970703125,459.2840576171875,154.16600036621094,222.363037109375,94.89644622802734,66.09600067138672,154.2899932861328,169.44091796875,160.42422485351562,537.028076171875,102.07144927978516,194.3890380859375,977.1983032226562,102.9169692993164,73.56170654296875,43.937801361083984,573.1300048828125,74.31239318847656,435.5553894042969,517.241943359375,329.171630859375,133.8131561279297,586.9265747070312,180.11000061035156,192.3716278076172,499.0707092285156,272.00970458984375,447.5299987792969,203.83399963378906,64.17346954345703,108.87582397460938,168.27171325683594
2024-05-23,185.44577026367188,149.12118530273438,100.76419830322266,299.0892333984375,483.30999755859375,227.2630157470703,74.2811279296875,160.42999267578125,290.4341125488281,181.0500030517578,75.3550033569336,276.5433349609375,249.7910919189453,136.5399169921875,230.41156005859375,37.38493728637695,173.89549255371094,147.7315216064453,751.3372192382812,405.8800048828125,74.37999725341797,342.0494384765625,258.0262451171875,294.69000244140625,325.2415466308594,195.21588134765625,788.9524536132812,275.58551025390625,44.22342300415039,171.54811096191406,145.4067840576172,368.8560485839844,95.59622955322266,228.4838409423828,109.17918395996094,117.08783721923828,331.9435119628906,50.00458526611328,238.86866760253906,163.29901123046875,62.12386703491211,173.6344757080078,172.1273651123047,439.16326904296875,310.7225036621094,311.09539794921875,162.7115020751953,132.25640869140625,654.6973876953125,398.3900146484375,229.99391174316406,142.25575256347656,189.75120544433594,754.1552734375,58.5885009765625,421.2476501464844,798.686767578125,94.0770034790039,446.7030029296875,246.11270141601562,93.41840362548828,401.61956787109375,64.81441497802734,462.64361572265625,,39.432308197021484,122.85370635986328,421.3037109375,355.919189453125,63.56700134277344,452.0468444824219,151.6300048828125,218.19775390625,103.74047088623047,65.05799865722656,155.72000122070312,166.81683349609375,158.2063446044922,517.850830078125,98.72576904296875,193.2682647705078,973.989990234375,102.04569244384766,70.69820404052734,43.786556243896484,586.2999877929688,72.876953125,429.627197265625,513.4638671875,323.9703063964844,134.87791442871094,581.1943359375,173.74000549316406,187.3852081298828,494.743896484375,270.6772155761719,450.79998779296875,203.41648864746094,63.77023696899414,107.01849365234375,167.14697265625
2024-05-24,188.52197265625,147.99046325683594,100.49349975585938,294.25970458984375,475.42999267578125,225.2767791748047,74.71199798583984,166.36000061035156,289.8087158203125,180.75,76.63749694824219,277.9790344238281,251.3202667236328,137.96580505371094,233.07321166992188,37.890785217285156,172.7178192138672,149.4113006591797,748.7994995117188,407.4100036621094,75.62999725341797,340.2938232421875,259.6739807128906,294.2799987792969,320.2160339355469,197.83937072753906,802.2181396484375,269.3727111816406,44.0526008605957,168.28016662597656,146.15728759765625,364.69329833984375,95.9531021118164,229.64031982421875,110.08182525634766,116.37037658691406,334.3662414550781,50.32687759399414,237.23973083496094,165.34445190429688,61.663841247558594,174.89413452148438,173.55557250976562,442.06768798828125,314.0531921386719,309.391845703125,162.92124938964844,133.1746063232422,600.0585327148438,404.8500061035156,228.67938232421875,139.6614990234375,193.40325927734375,767.9155883789062,58.503578186035156,424.4341125488281,797.6791381835938,95.29845428466797,446.67333984375,246.28445434570312,93.5040512084961,405.1520690917969,64.29666900634766,474.9998779296875,,39.30271530151367,121.35423278808594,424.4216003417969,357.1435852050781,64.67500305175781,453.290771484375,147.70199584960938,218.7376708984375,106.40895080566406,65.79733276367188,160.8000030517578,165.625732421875,158.0533905029297,521.0568237304688,97.89401245117188,201.50631713867188,978.4102172851562,102.87823486328125,70.62979888916016,43.71092987060547,587.4000244140625,73.42469024658203,431.5572509765625,516.8611450195312,329.2893371582031,135.64376831054688,580.2208251953125,179.24000549316406,189.18032836914062,486.4540100097656,270.933837890625,456.95001220703125,202.75619506835938,64.30132293701172,106.93363189697266,166.33518981933594
2024-05-28,188.5319061279297,146.36981201171875,98.56000518798828,291.0726013183594,478.42999267578125,226.17787170410156,74.07048034667969,171.61000061035156,284.4549560546875,182.14999389648438,76.87249755859375,276.50372314453125,251.33924865722656,138.4175567626953,232.1631622314453,37.528099060058594,171.2154998779297,149.2054443359375,738.7534790039062,403.8999938964844,75.16999816894531,337.9237976074219,257.5946960449219,296.2099914550781,320.793701171875,191.92959594726562,805.6261596679688,266.9391174316406,43.91974639892578,165.20443725585938,147.35244750976562,359.1590576171875,95.02334594726562,224.33811950683594,108.75213623046875,118.80596923828125,330.90374755859375,52.37785339355469,237.6708984375,166.5598907470703,60.03022766113281,176.5703887939453,174.95399475097656,440.7544250488281,314.01373291015625,312.81793212890625,161.7486114501953,130.5763397216797,593.1681518554688,401.0299987792969,226.14559936523438,137.20030212402344,192.2373046875,774.8943481445312,58.33372116088867,418.9285583496094,798.1038818359375,95.36620330810547,440.63427734375,241.923828125,94.06566619873047,400.4158020019531,63.60944747924805,476.6883850097656,,39.29407501220703,118.16783905029297,424.5794677734375,352.5299072265625,64.9000015258789,442.6686706542969,145.77200317382812,214.83265686035156,113.83676147460938,63.83399963378906,154.0050048828125,161.3359832763672,155.9310760498047,517.8212890625,98.12764739990234,204.11183166503906,966.6296997070312,102.15217590332031,69.18338775634766,43.98506546020508,587.9400024414062,73.22637939453125,424.42767333984375,517.222412109375,332.9891357421875,137.39036560058594,568.8160400390625,176.75,189.57923889160156,482.1558532714844,267.4693298339844,446.8800048828125,200.47430419921875,63.96694564819336,108.29129791259766,167.53817749023438
2024-05-29,188.82957458496094,145.8515625,97.38057708740234,287.2011413574219,477.6000061035156,221.05242919921875,74.27154541015625,165.13999938964844,280.8351135253906,182.02000427246094,77.07749938964844,273.0976867675781,247.19818115234375,136.28314208984375,230.8812713623047,36.955448150634766,169.9095001220703,147.00758361816406,724.5513916015625,404.0899963378906,74.9800033569336,329.76995849609375,256.5060119628906,291.70001220703125,320.5145263671875,189.5270233154297,799.0379028320312,268.7099304199219,43.729949951171875,163.52609252929688,145.36973571777344,354.9865417480469,94.3095932006836,221.6233673095703,107.6553955078125,115.09593963623047,326.5193786621094,51.537925720214844,234.86337280273438,161.6587371826172,59.61713790893555,175.95541381835938,174.4580841064453,438.2238464355469,320.3894348144531,310.1626892089844,159.2603302001953,128.8865203857422,591.447998046875,398.3999938964844,223.85946655273438,137.25729370117188,190.8979034423828,761.3114013671875,58.22049331665039,415.2841491699219,801.7296142578125,93.59685516357422,438.0503234863281,237.94491577148438,90.9625244140625,394.5743408203125,63.00696563720703,471.1658020019531,,39.00896072387695,117.98977661132812,423.4447937011719,349.8067626953125,65.46199798583984,433.8153381347656,146.2239990234375,211.16871643066406,114.76022338867188,63.86000061035156,153.4499969482422,159.2608642578125,154.5353240966797,514.52685546875,98.12764739990234,199.49468994140625,960.00439453125,101.23249816894531,68.92929077148438,43.14374542236328,580.2100219726562,72.90528869628906,419.365234375,513.6004638671875,334.7850341796875,137.98809814453125,563.5806274414062,176.19000244140625,185.12469482421875,464.0060729980469,265.376708984375,441.1300048828125,198.24099731445312,63.848907470703125,107.13162994384766,167.04916381835938
2024-05-30,189.82192993164062,147.28378295898438,98.35698699951172,278.4317321777344,445.8699951171875,222.84486389160156,74.92263793945312,166.75,285.222412109375,179.32000732421875,75.91500091552734,274.17694091796875,247.4166717529297,133.6774139404297,232.13381958007812,36.869544982910156,171.20042419433594,147.8079071044922,729.6078491210938,408.6099853515625,75.0,330.8818664550781,260.05645751953125,288.25,318.666015625,188.61569213867188,807.776123046875,215.67425537109375,43.767906188964844,164.9333038330078,146.6297607421875,358.2643127441406,95.13604736328125,224.14215087890625,107.635986328125,115.40748596191406,327.8042907714844,51.08866882324219,239.14654541015625,162.25157165527344,60.16167449951172,172.1466827392578,170.6991729736328,434.1832275390625,330.2140808105469,315.4525146484375,157.9065399169922,130.1465606689453,556.5411987304688,403.3900146484375,226.51708984375,138.0555419921875,192.073486328125,759.11328125,58.47526550292969,419.1136779785156,805.217041015625,93.34745025634766,437.68402099609375,240.52122497558594,91.69548034667969,390.2524719238281,63.910682678222656,463.9050598144531,,39.2595100402832,116.70585632324219,409.1382141113281,352.333984375,64.76599884033203,433.94158935546875,128.6580047607422,212.7789306640625,110.43767547607422,64.24266815185547,146.58999633789062,158.63743591308594,155.42440795898438,515.7758178710938,100.52944946289062,196.98431396484375,963.4014892578125,102.3458023071289,70.24864959716797,43.09648132324219,564.72998046875,73.73633575439453,416.0395812988281,510.1933898925781,334.17657470703125,139.97750854492188,559.0704956054688,178.7899932861328,185.85606384277344,461.0672607421875,267.7851867675781,443.04998779296875,200.27040100097656,63.81940841674805,107.47103881835938,165.7190399169922
2024-05-31,190.77455139160156,151.92909240722656,98.79203033447266,275.9778747558594,444.760009765625,227.19520568847656,75.4684066772461,166.89999389648438,289.81817626953125,176.44000244140625,74.4124984741211,278.8602600097656,253.3052978515625,130.1955108642578,234.8542022705078,38.16756820678711,175.11843872070312,148.66331481933594,739.3472290039062,414.3999938964844,75.56999969482422,330.16986083984375,265.6175842285156,286.30999755859375,331.77850341796875,186.84828186035156,802.376708984375,231.92828369140625,44.1285285949707,167.0873260498047,150.37289428710938,364.498779296875,97.26790618896484,227.57235717773438,108.8589096069336,117.57874298095703,326.4800720214844,51.498863220214844,243.3434295654297,163.18043518066406,60.340049743652344,172.5434112548828,171.0859832763672,440.2490234375,334.7962646484375,320.90521240234375,159.0696563720703,130.79124450683594,569.857421875,402.1199951171875,231.23220825195312,139.3764190673828,195.25335693359375,748.6649780273438,59.38113021850586,424.3853454589844,810.4332885742188,91.55455017089844,442.6043701171875,247.02877807617188,92.55216979980469,391.72265625,64.51317596435547,463.68658447265625,,39.9593391418457,117.65239715576172,409.5920715332031,357.4472961425781,64.16200256347656,438.0718994140625,131.38600158691406,216.7514190673828,109.57117462158203,64.21733093261719,147.4550018310547,160.8893280029297,157.29812622070312,522.7189331054688,103.2583236694336,196.26292419433594,973.5827026367188,104.36908721923828,71.61686706542969,43.380069732666016,560.7999877929688,75.68172454833984,421.88165283203125,514.8402709960938,334.7359313964844,145.85235595703125,564.2561645507812,178.0800018310547,185.2196807861328,474.2009582519531,268.9301452636719,455.3399963378906,204.6205291748047,64.675048828125,110.55403137207031,165.83639526367188
